term_code,crn,subject,course_number,section,title,credits,capacity,enrolled,seats_remaining,waitlist_capacity,waitlist_count,instructors,meetings,notes
"{""code"":202502,""description"":""Spring 2026""}",20106,"{""code"":""CHI"",""description"":""Chinese Studies""}",102,A,Elementary Chinese II,1,,,25,,,"[{""first_name"":""Norris"",""last_name"":""Chen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""B027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT"",""description"":""Students must attend one weekly AT session, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20107,"{""code"":""CHI"",""description"":""Chinese Studies""}",102,B,Elementary Chinese II,1,,,25,,,"[{""first_name"":""Norris"",""last_name"":""Chen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1030"",""end_time"":""1120"",""class_time"":""1030 - 1120am"",""room"":""B027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT"",""description"":""Students must attend one weekly AT session, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20108,"{""code"":""CHI"",""description"":""Chinese Studies""}",202,A,Intermediate Chinese II,1,,,25,,,"[{""first_name"":""Norris"",""last_name"":""Chen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1330"",""end_time"":""1420"",""class_time"":""0130 - 0220pm"",""room"":""2187"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT"",""description"":""Students must attend one weekly AT session, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20109,"{""code"":""CHI"",""description"":""Chinese Studies""}",207,A,Engendering Chinese Cinema,1,,,25,,,"[{""first_name"":""Vivian"",""last_name"":""Shen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[3],""weekdays"":""W"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""3068"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""IN-ENGL"",""description"":""In English""}]"
"{""code"":202502,""description"":""Spring 2026""}",20110,"{""code"":""CHI"",""description"":""Chinese Studies""}",302,A,Advanced Chinese II,1,,,25,,,"[{""first_name"":""Vivian"",""last_name"":""Shen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1215"",""end_time"":""1330"",""class_time"":""1215 - 0130pm"",""room"":""3209"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT"",""description"":""Students must attend one weekly AT session, meeting times TBD""}]"
"{""code"":202502,""description"":""Spring 2026""}",20572,"{""code"":""CHI"",""description"":""Chinese Studies""}",451,A,Advanced Chinese,1,,,25,,,"[{""first_name"":""Vivian"",""last_name"":""Shen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""3209"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20660,"{""code"":""CHI"",""description"":""Chinese Studies""}",495,A,Chinese Cinema,1,,,25,,,"[{""first_name"":""Vivian"",""last_name"":""Shen"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20571,"{""code"":""CIS"",""description"":""Ctr/Interdisciplinary Studies""}",215,A,The Art & Practice of Reading,1,,,25,,,"[{""first_name"":""Greg"",""last_name"":""Snyder"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1030"",""end_time"":""1220"",""class_time"":""1030 - 1220pm"",""room"":""1045"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20113,"{""code"":""CIS"",""description"":""Ctr/Interdisciplinary Studies""}",496,A,Thesis II,1,,,25,,,"[{""first_name"":""Britta"",""last_name"":""Crandall"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]","[{""code"":""34"",""description"":""Juniors and Seniors only""}]"
"{""code"":202502,""description"":""Spring 2026""}",20114,"{""code"":""CLA"",""description"":""Classics""}",233,A,Athenian Law in Action,1,,,25,,,"[{""first_name"":""Peter"",""last_name"":""Krentz"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""3106"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20115,"{""code"":""CLA"",""description"":""Classics""}",235,A,Families of Anc Mediterranean,1,,,25,,,"[{""first_name"":""Annie"",""last_name"":""Truetzel"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""1430"",""end_time"":""1545"",""class_time"":""0230 - 0345pm"",""room"":""2068"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20116,"{""code"":""CLA"",""description"":""Classics""}",255,A,Greek and Roman Athletics,1,,,25,,,"[{""first_name"":""Allison"",""last_name"":""Smith"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1330"",""end_time"":""1420"",""class_time"":""0130 - 0220pm"",""room"":""HANCE"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20813,"{""code"":""CLA"",""description"":""Classics""}",399,A,In Search of Ariadne,1,,,25,,,"[{""first_name"":""Keyne"",""last_name"":""Cheshire"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20117,"{""code"":""CLA"",""description"":""Classics""}",456,A,Coins and the Ancient Economy,1,,,25,,,"[{""first_name"":""Annie"",""last_name"":""Truetzel"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""3196"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20828,"{""code"":""CLA"",""description"":""Classics""}",499,A,Honors Thesis,1,,,25,,,"[{""first_name"":""Keyne"",""last_name"":""Cheshire"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20118,"{""code"":""COM"",""description"":""Communication Studies""}",101,A,Princ of Oral Communication,1,,,25,,,"[{""first_name"":""Joshua"",""last_name"":""Smith"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""B027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20119,"{""code"":""COM"",""description"":""Communication Studies""}",101,B,Princ of Oral Communication,1,,,25,,,"[{""first_name"":""Joshua"",""last_name"":""Smith"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0815"",""end_time"":""0930"",""class_time"":""0815 - 0930am"",""room"":""B027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20120,"{""code"":""COM"",""description"":""Communication Studies""}",101,C,Princ of Oral Communication,1,,,25,,,"[{""first_name"":""Emily"",""last_name"":""Pollard"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1230"",""end_time"":""1320"",""class_time"":""1230 - 0120pm"",""room"":""B027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20122,"{""code"":""COM"",""description"":""Communication Studies""}",203,A,Communication Research Methods,1,,,25,,,"[{""first_name"":""Amanda"",""last_name"":""Martinez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""1430"",""end_time"":""1545"",""class_time"":""0230 - 0345pm"",""room"":""1003"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20123,"{""code"":""COM"",""description"":""Communication Studies""}",207,A,"Politics, Race, & US Media",1,,,25,,,"[{""first_name"":""Ike"",""last_name"":""Bailey"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""1027"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20610,"{""code"":""COM"",""description"":""Communication Studies""}",230,A,Organizational Communication,1,,,25,,,"[{""first_name"":""Emily"",""last_name"":""Pollard"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""1006"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20124,"{""code"":""COM"",""description"":""Communication Studies""}",325,A,Exploring Fake News,1,,,25,,,"[{""first_name"":""Ike"",""last_name"":""Bailey"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""1046"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20125,"{""code"":""COM"",""description"":""Communication Studies""}",365,A,Rhetorics of Justice & Equal,1,,,25,,,"[{""first_name"":""Joshua"",""last_name"":""Smith"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1215"",""end_time"":""1330"",""class_time"":""1215 - 0130pm"",""room"":""2196"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20126,"{""code"":""COM"",""description"":""Communication Studies""}",390,A,Research Ethics,1,,,25,,,"[{""first_name"":""Ike"",""last_name"":""Bailey"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[5],""weekdays"":""F"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""307"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20127,"{""code"":""COM"",""description"":""Communication Studies""}",495,A,Comm Theory & Research,1,,,25,,,"[{""first_name"":""Amanda"",""last_name"":""Martinez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[4],""weekdays"":""R"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""2187"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""PRM"",""description"":""Permission of instructor required""}]"
"{""code"":202502,""description"":""Spring 2026""}",20794,"{""code"":""COM"",""description"":""Communication Studies""}",497,A,Thesis Research,1,,,25,,,"[{""first_name"":""Amanda"",""last_name"":""Martinez"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20128,"{""code"":""CSC"",""description"":""Computer Science""}",110,A,Data Science & Society,1,,,25,,,"[{""first_name"":""Pete"",""last_name"":""Benbow"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""1430"",""end_time"":""1545"",""class_time"":""0230 - 0345pm"",""room"":""132"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20129,"{""code"":""CSC"",""description"":""Computer Science""}",121,A,Programming & Problem Solving,1,,,25,,,"[{""first_name"":""Katy"",""last_name"":""Williams"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""0805"",""end_time"":""0920"",""class_time"":""0805 - 0920am"",""room"":""132"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]","[{""code"":""R"",""description"":""Course has restrictions; see course description""}]"
"{""code"":202502,""description"":""Spring 2026""}",20130,"{""code"":""CSC"",""description"":""Computer Science""}",121,B,Programming & Problem Solving,1,,,25,,,"[{""first_name"":""Tabitha"",""last_name"":""Peck"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""247"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]","[{""code"":""R"",""description"":""Course has restrictions; see course description""}]"
"{""code"":202502,""description"":""Spring 2026""}",20131,"{""code"":""CSC"",""description"":""Computer Science""}",121,C,Programming & Problem Solving,1,,,25,,,"[{""first_name"":""Raghu"",""last_name"":""Ramanujan"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""132"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]","[{""code"":""R"",""description"":""Course has restrictions; see course description""}]"
"{""code"":202502,""description"":""Spring 2026""}",20134,"{""code"":""CSC"",""description"":""Computer Science""}",220,A,Discrete Structures,1,,,25,,,"[{""first_name"":""Heather"",""last_name"":""Blake"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""243"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""XLST"",""description"":""Cross-listed; see course description for equivalent course (registration may be changed later if needed).""}]"
"{""code"":202502,""description"":""Spring 2026""}",20135,"{""code"":""CSC"",""description"":""Computer Science""}",221,A,Data Structures,1,,,25,,,"[{""first_name"":""Terrence"",""last_name"":""Lim"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""132"",""building"":{""code"":""WATSON"",""description"":""Watson Life Sciences Building""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""},{""code"":""AT-CSCLABS"",""description"":""Students must attend weekly CSC AT session""}]"
